ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType
NSEFO,36174,2,MIDCPNIFTY,MIDCPNIFTY245069500PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036174,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,9500,4
NSEFO,55199,2,MIDCPNIFTY,MIDCPNIFTY24JUN13000PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600055199,2138.25,1485.85,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,13000,4
NSEFO,55571,2,MIDCPNIFTY,MIDCPNIFTY24MAY10475PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055571,62.3,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,10475,4
NSEFO,54704,2,MIDCPNIFTY,MIDCPNIFTY2460311075PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054704,368.85,66.45,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,11075,4
NSEFO,37096,2,MIDCPNIFTY,MIDCPNIFTY2450613700PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700037096,2965.45,2301.45,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,13700,4
NSEFO,46749,2,MIDCPNIFTY,MIDCPNIFTY2451710200CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046749,1222.7,563.7,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,10200,3
NSEFO,48871,2,MIDCPNIFTY,MIDCPNIFTY2451311250CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048871,160.35,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,11250,3
NSEFO,38476,2,MIDCPNIFTY,MIDCPNIFTY24JUL9000CE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100038476,2547.35,1887.85,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,9000,3
NSEFO,43274,2,MIDCPNIFTY,MIDCPNIFTY2450614100CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700043274,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,14100,3
NSEFO,52806,2,MIDCPNIFTY,MIDCPNIFTY2451711100CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800052806,326.9,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,11100,3
NSEFO,46494,2,MIDCPNIFTY,MIDCPNIFTY24JUN10475CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046494,1049.65,499.25,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,10475,3
NSEFO,55711,2,MIDCPNIFTY,MIDCPNIFTY24MAY12175PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055711,1387.95,741.75,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,12175,4
NSEFO,46991,2,MIDCPNIFTY,MIDCPNIFTY24JUN12000CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046991,126.35,16.45,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,12000,3
NSEFO,52816,2,MIDCPNIFTY,MIDCPNIFTY2451711175PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800052816,402.25,16.45,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,11175,4
NSEFO,36788,2,MIDCPNIFTY,MIDCPNIFTY2450611625CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036788,3.35,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,11625,3
NSEFO,46867,2,MIDCPNIFTY,MIDCPNIFTY24JUN11500CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046867,306.75,70.55,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,11500,3
NSEFO,46831,2,MIDCPNIFTY,MIDCPNIFTY24JUN11475PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046831,699.85,279.55,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,11475,4
NSEFO,47017,2,MIDCPNIFTY,MIDCPNIFTY24JUN12400CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600047017,53.55,3.45,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,12400,3
NSEFO,54768,2,MIDCPNIFTY,MIDCPNIFTY2460311850PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054768,1045.05,464.85,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,11850,4
NSEFO,38572,2,MIDCPNIFTY,MIDCPNIFTY24JUL9400CE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100038572,2155.55,1506.75,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,9400,3
NSEFO,36130,2,MIDCPNIFTY,MIDCPNIFTY245069250PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036130,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,9250,4
NSEFO,38583,2,MIDCPNIFTY,MIDCPNIFTY24JUL9500PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100038583,22.9,3.0,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,9500,4
NSEFO,36644,2,MIDCPNIFTY,MIDCPNIFTY2450611150PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036644,355.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,11150,4
NSEFO,46553,2,MIDCPNIFTY,MIDCPNIFTY245179600CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046553,1821.85,1157.85,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,9600,3
NSEFO,48804,2,MIDCPNIFTY,MIDCPNIFTY2451310650PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048804,42.85,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,10650,4
NSEFO,55746,2,MIDCPNIFTY,MIDCPNIFTY24MAY13000CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055746,3.1,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,13000,3
NSEFO,54601,2,MIDCPNIFTY,MIDCPNIFTY246039950CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054601,1506.15,853.95,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,9950,3
NSEFO,52903,2,MIDCPNIFTY,MIDCPNIFTY2451711875PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800052903,1108.6,461.2,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,11875,4
NSEFO,51844,2,MIDCPNIFTY,MIDCPNIFTY24MAY9025CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800051844,2412.65,1748.65,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,9025,3
NSEFO,37040,2,MIDCPNIFTY,MIDCPNIFTY2450613000CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700037040,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,13000,3
NSEFO,36374,2,MIDCPNIFTY,MIDCPNIFTY2450610200CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036374,1201.85,537.85,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,10200,3
NSEFO,48913,2,MIDCPNIFTY,MIDCPNIFTY2451311700CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048913,12.35,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,11700,3
NSEFO,37975,2,MIDCPNIFTY,MIDCPNIFTY2451712525PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800037975,1764.1,1100.2,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,12525,4
NSEFO,36787,2,MIDCPNIFTY,MIDCPNIFTY2450611600PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036787,861.55,197.55,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,11600,4
NSEFO,36045,2,MIDCPNIFTY,MIDCPNIFTY245068600CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036045,2797.65,2133.65,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,8600,3
NSEFO,48941,2,MIDCPNIFTY,MIDCPNIFTY2451311925CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048941,3.5,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,11925,3
NSEFO,55617,2,MIDCPNIFTY,MIDCPNIFTY24MAY11000PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055617,348.2,78.4,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,11000,4
NSEFO,54521,2,MIDCPNIFTY,MIDCPNIFTY246038300CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054521,3142.25,2478.25,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,8300,3
NSEFO,60505,2,MIDCPNIFTY,MIDCPNIFTY24MAY8775CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800060505,2661.5,1997.5,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,8775,3
NSEFO,54617,2,MIDCPNIFTY,MIDCPNIFTY2460310125CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054617,1331.6,692.6,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,10125,3
NSEFO,39199,2,MIDCPNIFTY,MIDCPNIFTY24JUL10500PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039199,202.3,61.0,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,10500,4
NSEFO,52814,2,MIDCPNIFTY,MIDCPNIFTY2451711175CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800052814,267.6,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,11175,3
NSEFO,54562,2,MIDCPNIFTY,MIDCPNIFTY246039450PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054562,3.3,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,9450,4
NSEFO,46351,2,MIDCPNIFTY,MIDCPNIFTY24JUN9650PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046351,11.5,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,9650,4
NSEFO,46420,2,MIDCPNIFTY,MIDCPNIFTY245179100PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046420,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,9100,4
NSEFO,55620,2,MIDCPNIFTY,MIDCPNIFTY24MAY11050CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055620,434.35,65.15,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,11050,3
NSEFO,46748,2,MIDCPNIFTY,MIDCPNIFTY2451710175PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046748,4.45,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,10175,4
NSEFO,52951,2,MIDCPNIFTY,MIDCPNIFTY2451712700PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800052951,1938.7,1274.7,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,12700,4
NSEFO,63944,2,MIDCPNIFTY,MIDCPNIFTY24JUN12025CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600063944,116.05,10.95,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,12025,3
NSEFO,36757,2,MIDCPNIFTY,MIDCPNIFTY2450611450PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036757,713.25,49.45,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,11450,4
NSEFO,49011,2,MIDCPNIFTY,MIDCPNIFTY2451312500CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400049011,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,12500,3
NSEFO,54533,2,MIDCPNIFTY,MIDCPNIFTY246038900CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054533,2545.6,1881.6,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,8900,3
NSEFO,48904,2,MIDCPNIFTY,MIDCPNIFTY2451311575PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048904,814.0,191.9,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,11575,4
NSEFO,55200,2,MIDCPNIFTY,MIDCPNIFTY24JUN13100CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600055200,8.15,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,13100,3
NSEFO,55664,2,MIDCPNIFTY,MIDCPNIFTY24MAY11600CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055664,120.3,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,11600,3
NSEFO,54594,2,MIDCPNIFTY,MIDCPNIFTY246039850PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054594,6.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,9850,4
NSEFO,55705,2,MIDCPNIFTY,MIDCPNIFTY24MAY12100PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055705,1309.75,669.85,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,12100,4
NSEFO,48929,2,MIDCPNIFTY,MIDCPNIFTY2451311800PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048929,1044.15,389.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,11800,4
NSEFO,42218,2,MIDCPNIFTY,MIDCPNIFTY24JUN9125CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600042218,2365.05,1702.25,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,9125,3
NSEFO,54747,2,MIDCPNIFTY,MIDCPNIFTY2460311600CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054747,159.75,8.75,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,11600,3
NSEFO,54777,2,MIDCPNIFTY,MIDCPNIFTY2460311975CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054777,54.75,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,11975,3
NSEFO,52865,2,MIDCPNIFTY,MIDCPNIFTY2451711575PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800052865,802.1,212.0,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,11575,4
NSEFO,36052,2,MIDCPNIFTY,MIDCPNIFTY245068900CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036052,2497.7,1833.7,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,8900,3
NSEFO,38917,2,MIDCPNIFTY,MIDCPNIFTY24JUL9775CE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100038917,1792.65,1166.95,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,9775,3
NSEFO,36681,2,MIDCPNIFTY,MIDCPNIFTY2450611250PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036681,502.65,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,11250,4
NSEFO,48617,2,MIDCPNIFTY,MIDCPNIFTY245138600CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048617,2809.25,2145.25,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,8600,3
NSEFO,36923,2,MIDCPNIFTY,MIDCPNIFTY2450612125PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036923,1390.75,726.75,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,12125,4
NSEFO,54827,2,MIDCPNIFTY,MIDCPNIFTY2460313700CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054827,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,13700,3
NSEFO,54681,2,MIDCPNIFTY,MIDCPNIFTY2460310825CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054681,659.05,191.55,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,10825,3
NSEFO,39485,2,MIDCPNIFTY,MIDCPNIFTY24JUL12100PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039485,1218.7,706.9,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,12100,4
NSEFO,52924,2,MIDCPNIFTY,MIDCPNIFTY2451712125CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800052924,3.65,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,12125,3
NSEFO,55671,2,MIDCPNIFTY,MIDCPNIFTY24MAY11675PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055671,885.2,321.4,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,11675,4
NSEFO,54639,2,MIDCPNIFTY,MIDCPNIFTY2460310300CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054639,1157.55,541.45,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,10300,3
NSEFO,46450,2,MIDCPNIFTY,MIDCPNIFTY24JUN10225CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046450,1283.65,684.85,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,10225,3
NSEFO,35150,2,MIDCPNIFTY,MIDCPNIFTY2450612575PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700035150,1840.65,1176.65,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,12575,4
NSEFO,48840,2,MIDCPNIFTY,MIDCPNIFTY2451311000PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048840,244.55,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,11000,4
NSEFO,60529,2,MIDCPNIFTY,MIDCPNIFTY24JUN13300CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600060529,5.0,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,13300,3
NSEFO,46826,2,MIDCPNIFTY,MIDCPNIFTY24JUN11425CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046826,344.4,85.0,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,11425,3
NSEFO,39249,2,MIDCPNIFTY,MIDCPNIFTY24JUL10900PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039249,368.85,137.95,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,10900,4
NSEFO,55599,2,MIDCPNIFTY,MIDCPNIFTY24MAY10775PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055599,167.75,2.45,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,10775,4
NSEFO,54703,2,MIDCPNIFTY,MIDCPNIFTY2460311075CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054703,455.7,94.0,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,11075,3
NSEFO,38915,2,MIDCPNIFTY,MIDCPNIFTY24JUL9750CE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100038915,1816.55,1188.85,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,9750,3
NSEFO,54566,2,MIDCPNIFTY,MIDCPNIFTY246039500PE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054566,3.4,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,9500,4
NSEFO,53854,2,MIDCPNIFTY,MIDCPNIFTY245179250CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800053854,2170.9,1506.9,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,9250,3
NSEFO,36257,2,MIDCPNIFTY,MIDCPNIFTY245069775PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036257,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,9775,4
NSEFO,39054,2,MIDCPNIFTY,MIDCPNIFTY24JUL10050PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039054,85.45,17.95,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,10050,4
NSEFO,55745,2,MIDCPNIFTY,MIDCPNIFTY24MAY12900PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055745,2113.35,1449.75,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,12900,4
NSEFO,42240,2,MIDCPNIFTY,MIDCPNIFTY24JUN9300CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600042240,2191.75,1530.55,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,9300,3
NSEFO,46677,2,MIDCPNIFTY,MIDCPNIFTY245179900CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046677,1522.65,858.95,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,9900,3
NSEFO,37064,2,MIDCPNIFTY,MIDCPNIFTY2450613500CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700037064,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,13500,3
NSEFO,39499,2,MIDCPNIFTY,MIDCPNIFTY24JUL12275PE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100039499,1374.9,833.6,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,12275,4
NSEFO,52817,2,MIDCPNIFTY,MIDCPNIFTY2451711200CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800052817,249.25,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,11200,3
NSEFO,35703,2,MIDCPNIFTY,MIDCPNIFTY245137700PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400035703,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,7700,4
NSEFO,46997,2,MIDCPNIFTY,MIDCPNIFTY24JUN12200CE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046997,83.65,8.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,12200,3
NSEFO,46813,2,MIDCPNIFTY,MIDCPNIFTY24JUN11325PE,OPTIDX,MIDCPNIFTY-OPTIDX,2417600046813,583.85,211.35,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-24T14:30:00,11325,4
NSEFO,55597,2,MIDCPNIFTY,MIDCPNIFTY24MAY10750PE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800055597,156.65,1.55,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,10750,4
NSEFO,37081,2,MIDCPNIFTY,MIDCPNIFTY2450613600CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700037081,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,13600,3
NSEFO,48665,2,MIDCPNIFTY,MIDCPNIFTY245139600CE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048665,1814.45,1150.45,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,9600,3
NSEFO,38999,2,MIDCPNIFTY,MIDCPNIFTY24JUL9950CE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100038999,1626.45,1017.95,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,9950,3
NSEFO,48664,2,MIDCPNIFTY,MIDCPNIFTY245139575PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048664,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,9575,4
NSEFO,54581,2,MIDCPNIFTY,MIDCPNIFTY246039700CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054581,1755.35,1094.65,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,9700,3
NSEFO,35173,2,MIDCPNIFTY,MIDCPNIFTY2460312475CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500035173,9.85,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,12475,3
NSEFO,36547,2,MIDCPNIFTY,MIDCPNIFTY2450610775PE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036547,5.1,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,10775,4
NSEFO,60499,2,MIDCPNIFTY,MIDCPNIFTY24MAY8750CE,OPTIDX,MIDCPNIFTY-OPTIDX,2414800060499,2686.4,2022.4,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-27T14:30:00,8750,3
NSEFO,35335,2,MIDCPNIFTY,MIDCPNIFTY24JUL12625CE,OPTIDX,MIDCPNIFTY-OPTIDX,2421100035335,96.05,19.85,4201.0,0.05,50,1,-1,NIFTY MID SELECT,2024-07-29T14:30:00,12625,3
NSEFO,46628,2,MIDCPNIFTY,MIDCPNIFTY245179750PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800046628,3.05,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,9750,4
NSEFO,36131,2,MIDCPNIFTY,MIDCPNIFTY245069275CE,OPTIDX,MIDCPNIFTY-OPTIDX,2412700036131,2126.35,1462.35,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-06T14:30:00,9275,3
NSEFO,54689,2,MIDCPNIFTY,MIDCPNIFTY2460310900CE,OPTIDX,MIDCPNIFTY-OPTIDX,2415500054689,594.65,157.55,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-06-03T14:30:00,10900,3
NSEFO,51886,2,MIDCPNIFTY,MIDCPNIFTY2451710900PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413800051886,185.7,0.05,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-17T14:30:00,10900,4
NSEFO,48688,2,MIDCPNIFTY,MIDCPNIFTY245139800PE,OPTIDX,MIDCPNIFTY-OPTIDX,2413400048688,7.45,1.45,4201.0,0.05,75,1,-1,NIFTY MID SELECT,2024-05-13T14:30:00,9800,4
